type,job,job_require,skill,path
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,SWE,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Dev,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'synonym<', 'Software Dev']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Application Development,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'synonym<', 'Application Development']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Development,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Dev,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Dev']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Application Development,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Application Development']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,SWE,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,SWE,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Development,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineer,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,SWE,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Dev,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym<', 'Software Dev']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Application Development,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym<', 'Application Development']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineer,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,SWE,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Development,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Dev,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Dev']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Application Development,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Application Development']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineer,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer']"
multi_hop_synonym,Fullstack (MedTech) #1,Software Engineering,SWE,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE']"
multi_hop_synonym,Fullstack (MedTech) #1,Web Development,Web applications,"['Fullstack (MedTech) #1', 'require>', 'Web Development', 'synonym<', 'Web applications']"
multi_hop_synonym,Fullstack (MedTech) #1,Web Development,Web apps,"['Fullstack (MedTech) #1', 'require>', 'Web Development', 'synonym<', 'Web applications', 'synonym<', 'Web apps']"
multi_hop_synonym,Fullstack (MedTech) #1,E2E Test,End-to-End Test,"['Fullstack (MedTech) #1', 'require>', 'E2E Test', 'synonym<', 'End-to-End Test']"
multi_hop_synonym,Fullstack (MedTech) #1,Unit Test,Unit Testing,"['Fullstack (MedTech) #1', 'require>', 'Unit Test', 'synonym<', 'Unit Testing']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,CI,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym<', 'CI']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,CI/CD,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym>', 'CI/CD']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,Continuous Integration/Continuous Deployment,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym>', 'CI/CD', 'synonym<', 'Continuous Integration/Continuous Deployment']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,CICD,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym>', 'CI/CD', 'synonym<', 'Continuous Integration/Continuous Deployment', 'synonym<', 'CICD']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,Continuous Delivery,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym>', 'CI/CD', 'synonym<', 'Continuous Delivery']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,CI/CD pipelines,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym>', 'CI/CD', 'synonym<', 'CI/CD pipelines']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,Continuous Deployment,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym>', 'CI/CD', 'synonym<', 'Continuous Deployment']"
multi_hop_synonym,Fullstack (MedTech) #1,Continuous Integration,CD,"['Fullstack (MedTech) #1', 'require>', 'Continuous Integration', 'synonym>', 'CI/CD', 'synonym<', 'Continuous Deployment', 'synonym<', 'CD']"
multi_hop_synonym,Fullstack (MedTech) #1,FHIR,Fast Healthcare Interoperability Resources,"['Fullstack (MedTech) #1', 'require>', 'FHIR', 'synonym<', 'Fast Healthcare Interoperability Resources']"
multi_hop_synonym,Fullstack (MedTech) #1,Kafka,Apache Kafka,"['Fullstack (MedTech) #1', 'require>', 'Kafka', 'synonym<', 'Apache Kafka']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,PostgreSQL,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym>', 'PostgreSQL']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,Postgres,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym>', 'PostgreSQL', 'synonym>', 'Postgres']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,PostgreSQL,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym>', 'PostgreSQL', 'synonym<', 'PostgreSQL']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,Postgres,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym>', 'PostgreSQL', 'synonym<', 'PostgreSQL', 'synonym>', 'Postgres']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,PostgreSQL,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym<', 'PostgreSQL']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,Postgres,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym<', 'PostgreSQL', 'synonym<', 'Postgres']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,PostgreSQL,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym<', 'PostgreSQL', 'synonym<', 'PostgreSQL']"
multi_hop_synonym,Fullstack (MedTech) #1,Postgres,Postgres,"['Fullstack (MedTech) #1', 'require>', 'Postgres', 'synonym<', 'PostgreSQL', 'synonym<', 'PostgreSQL', 'synonym<', 'Postgres']"
multi_hop_synonym,Fullstack (MedTech) #1,Kubernetes,K8s,"['Fullstack (MedTech) #1', 'require>', 'Kubernetes', 'synonym<', 'K8s']"
multi_hop_synonym,Fullstack (MedTech) #1,Kubernetes,Kubernetes,"['Fullstack (MedTech) #1', 'require>', 'Kubernetes', 'synonym<', 'Kubernetes']"
multi_hop_synonym,Fullstack (MedTech) #1,Kubernetes,K8s,"['Fullstack (MedTech) #1', 'require>', 'Kubernetes', 'synonym<', 'Kubernetes', 'synonym<', 'K8s']"
multi_hop_synonym,Fullstack (MedTech) #1,Docker,Dockers,"['Fullstack (MedTech) #1', 'require>', 'Docker', 'synonym>', 'Dockers']"
multi_hop_synonym,Fullstack (MedTech) #1,Angular,AngularJS,"['Fullstack (MedTech) #1', 'require>', 'Angular', 'synonym<', 'AngularJS']"
multi_hop_synonym,Fullstack (MedTech) #1,Angular,Angular 2+,"['Fullstack (MedTech) #1', 'require>', 'Angular', 'synonym<', 'Angular 2+']"
multi_hop_synonym,Fullstack (MedTech) #1,Python,Python Programming Language,"['Fullstack (MedTech) #1', 'require>', 'Python', 'synonym<', 'Python Programming Language']"
multi_hop_synonym,Fullstack (MedTech) #1,Python,Python(django),"['Fullstack (MedTech) #1', 'require>', 'Python', 'synonym>', 'Python(django)']"
multi_hop_synonym,Fullstack (MedTech) #1,TypeScript,TS,"['Fullstack (MedTech) #1', 'require>', 'TypeScript', 'synonym<', 'TS']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,ReactJS,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,React,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,React.js,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React', 'synonym<', 'React.js']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,ReactJS,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React', 'synonym<', 'React.js', 'synonym>', 'ReactJS']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,React,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React', 'synonym<', 'React.js', 'synonym>', 'ReactJS', 'synonym<', 'React']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,React.JS,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React', 'synonym<', 'React.js', 'synonym>', 'ReactJS', 'synonym<', 'React', 'synonym>', 'React.JS']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,React.js,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React', 'synonym<', 'React.js', 'synonym>', 'ReactJS', 'synonym>', 'React.js']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,ReactJS,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React', 'synonym<', 'React.js', 'synonym<', 'ReactJS']"
multi_hop_synonym,Fullstack (MedTech) #1,React.JS,React,"['Fullstack (MedTech) #1', 'require>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React', 'synonym<', 'React.js', 'synonym<', 'ReactJS', 'synonym<', 'React']"
